GridArea;Type_Of_MP;Physical_Status;Settlement_Method;Count
003;E18;E22;;1
003;E17;E22;D01;1
003;E17;E22;E02;10
003;E17;E22;E02;2
003;E18;E22;;1
003;E17;E22;E01;1
003;E18;E22;;8
003;E17;E22;E02;2
003;E18;E22;;2
003;D01;D02;;2
003;D01;E22;;1
003;D02;D02;;2
003;D02;D02;;153
003;D02;D03;;1
003;D02;E22;;104
003;D02;E23;;2
003;E17;D02;E01;2
003;E17;D02;E02;4
003;E18;D02;;1
003;E18;D02;;3
003;E20;D02;;32
003;E20;E22;;28
007;E18;E22;;1
007;E17;E22;D01;1
007;E17;E22;E01;1
007;E18;E22;;5
007;E17;E22;E02;3
007;E18;D03;;3
007;E17;E22;E02;1
007;E18;E22;;1
007;D02;D02;;1
007;D02;D02;;2
007;D02;D03;;1
007;D02;E22;;5
007;D02;E22;;2
007;E17;D02;E02;1
007;E18;D02;;8
007;E20;D02;;3
007;E20;E22;;10
007;E20;E22;;2
031;E17;D03;D01;1
031;E17;E22;D01;261
031;E17;E22;D01;3
031;E17;E22;D01;4
031;E17;E22;E02;20
031;E17;E22;E02;1
031;E17;E22;D01;21
031;E17;E22;E01;9
031;E17;E22;D01;1
031;E17;E22;D01;117
031;E17;E22;D01;1
031;E17;E22;E02;52
031;E17;E22;E02;2
031;E17;D03;D01;3
031;E17;E22;D01;1511
031;E17;E22;D01;2
031;E17;E22;D01;2
031;E17;E22;E02;335
031;E17;E22;E02;13
031;E17;E22;E02;1
031;E18;E22;;75
031;E18;E22;;2
031;E17;D03;D01;3
031;E17;E22;D01;869
031;E17;E22;D01;23
031;E17;E22;D01;28
031;E17;E22;E01;2
031;E17;E22;E02;34
031;E17;E22;E02;1
031;E17;E22;E02;5
031;E18;E22;;196
031;E18;E22;;6
031;E17;E22;D01;93
031;E17;E22;E02;38
031;E17;E22;E02;4
031;E17;E22;D01;4
031;E17;D03;D01;4
031;E17;E22;D01;2157
031;E17;E22;D01;4
031;E17;E22;D01;23
031;E17;E22;E01;5
031;E17;E22;E02;61
031;E17;E22;E02;3
031;E17;E22;E02;12
031;E17;E22;D01;9
031;E17;D03;D01;1
031;E17;E22;D01;170
031;E17;E22;D01;1
031;E17;E22;D01;1
031;E17;E22;E02;9
031;E17;D03;D01;98
031;E17;E22;D01;69770
031;E17;E22;D01;3
031;E17;E22;D01;107
031;E17;E22;D01;1
031;E17;E22;D01;2214
031;E17;E22;E01;479
031;E17;E22;E01;1
031;E17;E22;E02;1023
031;E17;E22;E02;1
031;E17;E22;E02;85
031;E17;E22;E02;315
031;E17;E23;D01;26
031;E17;E22;E01;10
031;E17;E22;D01;43
031;E17;D03;D01;1
031;E17;E22;D01;72
031;E17;E22;D01;1
031;E17;E22;E02;2
031;E17;E22;D01;48
031;E17;E22;E02;11
031;E17;E22;D01;536
031;E17;E22;D01;1
031;E17;E22;D01;30
031;E17;E22;E01;4
031;E17;E22;E02;18
031;E17;E22;E02;2
031;E17;E22;D01;3
031;E17;E22;E02;7
031;E18;E22;;17
031;E18;E22;;1
031;E18;E22;;1
031;E17;D03;D01;4
031;E17;E22;D01;138
031;E17;E22;D01;5
031;E17;E22;D01;1
031;E17;E22;E02;37
031;E17;E22;E02;2
031;E17;E22;D01;38
031;E17;E22;E02;14
031;E17;D03;D01;7
031;E17;E22;D01;2001
031;E17;E22;D01;3
031;E17;E22;D01;39
031;E17;E22;E01;10
031;E17;E22;E02;27
031;E17;E22;E02;6
031;E17;E22;E02;11
031;E17;D03;D01;1
031;E17;E22;D01;1186
031;E17;E22;D01;30
031;E17;E22;E01;7
031;E17;E22;E02;7
031;E17;E22;E02;3
031;E17;D03;D01;2
031;E17;E22;D01;2656
031;E17;E22;D01;3
031;E17;E22;D01;9
031;E17;E22;D01;89
031;E17;E22;E01;12
031;E17;E22;E02;3
031;E17;E22;E02;9
031;E17;E22;E02;28
031;E17;E23;D01;1
031;E18;D03;;2
031;E18;E22;;17
031;E18;E22;;3
031;E18;E22;;1
031;E18;E22;;5
031;E18;E22;;251
031;E18;E22;;1
031;E18;E22;;3
031;E17;E22;D01;142
031;E17;E22;D01;1
031;E17;E22;D01;2
031;E17;E22;E01;3
031;E17;E22;E02;1
031;E17;E22;E02;4
031;E17;E22;E02;2
031;E18;E22;;5
031;E18;E22;;2
031;E18;E22;;1
031;E18;E22;;6
031;E17;E22;D01;456
031;E17;E22;D01;2
031;E17;E22;D01;6
031;E17;E22;E01;4
031;E17;E22;E02;1
031;E17;E22;D01;1
031;E17;E22;D01;788
031;E17;E22;D01;1
031;E17;E22;D01;7
031;E17;E22;E01;2
031;E17;E22;E02;6
031;E17;E22;D01;1
031;E17;E22;D01;313
031;E17;E22;D01;1
031;E17;E22;E02;1
031;E17;E22;E02;1
031;E17;E22;D01;36
031;E17;E22;E02;1
031;E17;E22;D01;5
031;E17;E22;D01;4
031;E17;E22;E02;3
031;E17;E22;D01;638
031;E17;E22;D01;2
031;E17;E22;D01;13
031;E17;E22;E01;3
031;E17;E22;D01;97
031;E17;E22;D01;2
031;E17;E22;E02;2
031;E17;E22;E02;1
031;E17;E23;D01;2
031;E17;E22;D01;5
031;E17;E22;E02;1
031;E17;E22;D01;4
031;E17;D03;D01;2
031;E17;E22;D01;152
031;E17;E22;D01;1
031;E17;E22;E01;2
031;E17;E22;E02;28
031;E17;E22;E02;1
031;E18;E22;;3
031;E17;E22;D01;2979
031;E17;E22;D01;3
031;E17;E22;D01;40
031;E17;E22;E01;3
031;E17;E22;E02;58
031;E17;E22;E02;3
031;E17;E22;E02;15
031;E17;E23;D01;2
031;E17;E22;D01;795
031;E17;E22;D01;1
031;E17;E22;D01;19
031;E17;E22;E01;3
031;E17;E22;E02;2
031;E17;E22;E02;2
031;E17;E22;D01;2
031;E17;D03;D01;1
031;E17;E22;D01;176
031;E17;E22;D01;1
031;E17;E22;D01;1
031;E17;E22;E02;18
031;E17;E22;E02;1
031;E18;E22;;1
031;E17;E22;D01;89
031;E17;E22;D01;1
031;E17;E22;D01;1
031;E17;E22;E01;1
031;E17;E22;E02;1
031;E17;E22;D01;2
031;E17;E22;D01;2
031;E17;E22;D01;1682
031;E17;E22;D01;6
031;E17;E22;D01;37
031;E17;E22;E01;10
031;E17;E22;E02;15
031;E17;E22;E02;1
031;E17;E22;E02;10
031;E17;E23;D01;1
031;E17;E22;D01;693
031;E17;E22;D01;10
031;E17;E22;E01;2
031;E17;E22;E02;1
031;E17;E22;D01;1
031;E17;E22;E02;7
031;E17;E22;E02;1
031;E18;E22;;2675
031;E17;E22;D01;6
031;E17;E22;D01;1111
031;E17;E22;D01;2
031;E17;E22;D01;53
031;E17;E22;E01;9
031;E17;E22;E02;2
031;E17;E22;E02;2
031;E17;E22;E02;6
031;E18;E22;;96
031;E18;E22;;2
031;E18;E22;;31
031;E18;E22;;3
031;E18;E22;;344
031;E18;E22;;1
031;E17;E22;D01;324
031;E17;E22;D01;18
031;E17;E22;E01;6
031;E17;E22;E02;1
031;E17;E22;D01;1
031;E18;E22;;1
031;D01;D02;;1
031;D01;E22;;2
031;D02;D02;;512
031;D02;D02;;154
031;D02;D02;;24
031;D02;D03;;8
031;D02;E22;;3
031;D02;E22;;21
031;D04;D02;;3
031;D04;D02;;24
031;D04;E22;;2675
031;D04;E22;;586
031;D05;D02;;5
031;D05;E22;;16
031;D06;D02;;29
031;D06;D03;;1
031;D06;E22;;4016
031;D07;D02;;6
031;D07;D02;;30
031;D07;E22;;99
031;D07;E22;;3989
031;D08;D02;;3
031;D09;D02;;4
031;D09;D02;;2
031;D09;E22;;15
031;D10;D02;;13
031;D10;D02;;1
031;D10;E22;;1
031;D11;D02;;12
031;D11;D02;;2
031;D11;E22;;1
031;D12;D02;;3
031;D14;D02;;950
031;D14;E22;;10728
031;D14;E23;;1
031;D15;D02;;3
031;D15;E22;;2675
031;D17;E22;;509
031;D17;E22;;6
031;D18;E22;;272
031;D99;D02;;242
031;D99;D02;;284
031;D99;D03;;2
031;D99;E22;;21
031;E17;D02;D01;575
031;E17;D02;D01;1
031;E17;D02;E01;1213
031;E17;D02;E01;2
031;E17;D02;E01;1066
031;E17;D02;E01;1302
031;E17;D02;E02;66
031;E17;D02;E02;2
031;E17;D02;E02;1
031;E17;D03;D01;853
031;E17;E23;D01;216
031;E17;E23;D01;1
031;E18;D02;;1
031;E18;D02;;1
031;E18;D02;;42
031;E18;D02;;1
031;E18;D02;;20
031;E18;D02;;2
031;E18;D02;;5
031;E18;D02;;1
031;E18;D03;;586
031;E20;D02;;19
031;E20;E22;;35
042;E17;E22;D01;40
042;E17;E22;D01;2
042;E17;E22;E02;2
042;E17;E22;D01;96
042;E17;E22;D01;3
042;E17;E22;E01;1
042;E17;E22;E01;1
042;E17;E22;E02;63
042;E17;E22;E02;2
042;E17;D03;E02;1
042;E17;E22;D01;191
042;E17;E22;E02;67
042;E17;E22;E02;1
042;E18;E22;;12
042;E18;E22;;41
042;E18;E22;;1
042;E17;E22;D01;181
042;E17;E22;E02;34
042;E17;E22;E02;4
042;E17;D03;D01;1
042;E17;E22;D01;484
042;E17;E22;D01;1
042;E17;E22;D01;15
042;E17;E22;E02;29
042;E17;E22;E02;2
042;E17;E22;D01;4
042;E17;E22;D01;22
042;E17;E22;D01;1
042;E17;E22;E02;12
042;E17;E22;D01;611
042;E17;E22;D01;24
042;E17;E22;E02;41
042;E17;E22;E02;1
042;E17;E22;E02;9
042;E17;E23;D01;1
042;E17;E22;D01;1
042;E17;E22;D01;11
042;E17;E22;D01;5
042;E17;E22;E02;3
042;E17;E22;D01;25
042;E17;E22;D01;1
042;E17;E22;E02;1
042;E17;E22;E02;1
042;E18;E22;;4
042;E18;E22;;1
042;E18;E22;;1
042;E17;D03;D01;2
042;E17;E22;D01;56
042;E17;E22;D01;2
042;E17;E22;E02;22
042;E17;E22;E02;1
042;E17;E22;E02;1
042;E17;E22;D01;1
042;E17;D03;D01;2
042;E17;E22;D01;283
042;E17;E22;D01;10
042;E17;E22;E02;6
042;E17;E22;E02;4
042;E17;D03;D01;1
042;E17;E22;D01;137
042;E17;E22;D01;5
042;E17;E22;E02;1
042;E17;E22;E02;1
042;E17;E22;D01;176
042;E17;E22;D01;14
042;E17;E22;E02;5
042;E18;D03;;3
042;E18;E22;;1
042;E18;E22;;2
042;E18;E22;;29
042;E17;E22;D01;18
042;E17;E22;D01;51
042;E17;E22;D01;1
042;E17;E22;D01;1
042;E17;E22;D01;117
042;E17;E22;D01;3
042;E17;E22;D01;38
042;E17;D03;D01;4
042;E17;E22;D01;10788
042;E17;E22;D01;1
042;E17;E22;D01;10
042;E17;E22;D01;834
042;E17;E22;E01;1
042;E17;E22;E02;37
042;E17;E22;E02;13
042;E17;E22;E02;108
042;E17;E23;D01;2
042;E17;E22;D01;1
042;E17;E22;E02;1
042;E17;E22;D01;78
042;E17;E22;D01;1
042;E17;E22;E02;1
042;E17;E22;D01;17
042;E17;E22;D01;1
042;E17;E22;D01;118
042;E17;E22;D01;1
042;E17;E22;D01;5
042;E17;E22;E02;11
042;E17;E22;E02;2
042;E18;E22;;1
042;E17;E22;D01;291
042;E17;E22;D01;12
042;E17;E22;E02;17
042;E17;E22;E02;2
042;E17;E22;D01;3
042;E17;E22;D01;1
042;E17;E22;D01;1
042;E18;E22;;1
042;E17;E22;D01;20
042;E17;E22;D01;1
042;E17;E22;D01;1
042;E17;E22;D01;285
042;E17;E22;D01;13
042;E17;E22;E02;3
042;E17;E22;E02;6
042;E17;E22;D01;109
042;E17;E22;D01;2
042;E17;E22;E02;1
042;E18;E22;;974
042;E18;E23;;1
042;E17;E22;D01;168
042;E17;E22;D01;20
042;E17;E22;E02;2
042;E18;E22;;14
042;E18;E22;;8
042;E18;E22;;127
042;E17;E22;D01;34
042;E17;E22;D01;3
042;D01;E22;;1
042;D02;D02;;2
042;D02;D02;;979
042;D02;D02;;97
042;D02;E22;;8
042;D02;E22;;5
042;D04;D02;;1
042;D04;D02;;1
042;D04;E22;;975
042;D05;D02;;1
042;D05;E22;;2
042;D06;D02;;4
042;D06;E22;;13
042;D06;E22;;1139
042;D07;D02;;3
042;D07;D02;;3
042;D07;E22;;1159
042;D07;E22;;1
042;D08;D02;;1
042;D09;D02;;1
042;D09;E22;;1
042;D09;E22;;1
042;D10;D02;;1
042;D10;D03;;1
042;D10;E22;;6
042;D11;D02;;2
042;D11;D02;;1
042;D11;E22;;5
042;D14;D02;;130
042;D14;E22;;1049
042;D15;D02;;1
042;D15;E22;;975
042;D99;D02;;76
042;D99;D02;;2930
042;D99;E22;;38
042;E17;D02;D01;152
042;E17;D02;E01;45
042;E17;D02;E01;110
042;E17;D02;E01;391
042;E17;D02;E02;17
042;E17;D03;D01;3
042;E17;D03;E02;11
042;E17;D03;E02;1
042;E17;E23;D01;25
042;E18;D02;;2
042;E18;D02;;1
042;E18;D02;;1
042;E18;D02;;38
042;E18;D02;;3
042;E18;D03;;1
042;E20;D02;;30
042;E20;E22;;14
051;E17;E22;D01;32
051;E17;E22;E02;1
051;E17;E22;D01;3
051;E17;E22;D01;20
051;E17;E22;E02;5
051;E17;E22;E02;1
051;E17;E22;D01;229
051;E17;E22;D01;1
051;E17;E22;E01;1
051;E17;E22;E01;1
051;E17;E22;E02;53
051;E17;E22;E02;2
051;E17;E22;E02;1
051;E18;E22;;1
051;E17;D03;D01;8
051;E17;E22;D01;17441
051;E17;E22;D01;5
051;E17;E22;D01;418
051;E17;E22;E01;4
051;E17;E22;E01;127
051;E17;E22;E01;62
051;E17;E22;E01;28
051;E17;E22;E02;66
051;E17;E22;E02;18
051;E17;E22;E02;1
051;E17;E22;E02;1
051;E17;E23;D01;20
051;E17;E23;E01;5
051;E17;E23;E01;4
051;E17;E23;E02;2
051;E18;E22;;5
051;E17;E22;D01;13
051;E17;E22;E01;1
051;E17;E22;E02;27
051;E17;E22;D01;216
051;E17;E22;D01;4
051;E17;E22;E01;1
051;E17;E22;E01;2
051;E17;E22;E02;15
051;E17;E22;E02;4
051;E17;E22;D01;2
051;E17;E22;E02;1
051;E17;E22;D01;133
051;E17;E22;D01;7
051;E17;E22;E01;1
051;E17;E22;E02;7
051;E17;E22;E02;1
051;E17;D03;D01;1
051;E17;D03;E01;5
051;E17;E22;D01;731
051;E17;E22;D01;2
051;E17;E22;D01;22
051;E17;E22;E01;8
051;E17;E22;E01;1
051;E17;E22;E01;2
051;E17;E22;E02;24
051;E17;E22;E02;6
051;E17;E23;E01;1
051;E17;E22;D01;1
051;E17;E22;D01;24
051;E17;E22;D01;10
051;E17;E22;D01;1
051;E17;E22;E01;2
051;E17;E22;D01;5
051;E17;E22;D01;41
051;E17;E22;D01;5
051;E17;E22;E02;2
051;E18;E22;;1
051;E17;E22;D01;35
051;E17;E22;E01;2
051;E17;E22;E02;8
051;E17;E22;D01;2
051;E17;E22;D01;285
051;E17;E22;D01;1
051;E17;E22;D01;7
051;E17;E22;E01;4
051;E17;E22;E01;1
051;E17;E22;D01;350
051;E17;E22;D01;2
051;E17;E22;E01;1
051;E17;E22;E01;2
051;E17;E22;E02;3
051;E17;E22;D01;181
051;E17;E22;D01;1
051;E17;E22;D01;10
051;E17;E22;E01;1
051;E17;E22;E01;1
051;E17;E22;E02;1
051;E18;D03;;1
051;E18;E22;;5
051;E18;E22;;2
051;E18;E22;;17
051;E17;E22;D01;12
051;E17;E22;D01;94
051;E17;E22;D01;2
051;E17;E22;E01;2
051;E17;E22;D01;131
051;E17;E22;E01;2
051;E17;E22;D01;28
051;E17;E22;D01;1
051;E17;E22;D01;2
051;E17;E22;D01;50
051;E17;E22;D01;3
051;E17;E22;D01;11
051;E17;E22;E01;1
051;E17;E22;D01;2
051;E17;E22;D01;17
051;E17;E22;E02;8
051;E17;E22;E02;1
051;E17;E22;E02;3
051;E17;E22;D01;301
051;E17;E22;D01;5
051;E17;E22;E01;1
051;E17;E22;E01;1
051;E17;E22;E02;13
051;E17;E22;E02;3
051;E17;E22;D01;26
051;E17;E22;D01;1
051;E17;E22;E02;2
051;E18;E22;;1
051;E17;E22;D01;8
051;E17;E22;D01;1
051;E17;E22;D01;2
051;E17;E22;D01;374
051;E17;E22;D01;8
051;E17;E22;E01;1
051;E17;E22;E01;1
051;E17;E22;E02;1
051;E17;E22;D01;146
051;E17;E22;D01;2
051;E17;E22;E01;1
051;E17;E22;E02;1
051;E18;E22;;513
051;E17;E22;D01;171
051;E17;E22;D01;5
051;E17;E22;E01;1
051;E18;E22;;25
051;E18;E22;;2
051;E18;E22;;40
051;E18;E22;;1
051;E17;E22;D01;61
051;E17;E22;D01;7
051;E17;E22;E02;1
051;D02;D02;;107
051;D02;D02;;2
051;D02;D02;;20
051;D04;D02;;1
051;D04;D02;;3
051;D04;E22;;513
051;D05;E22;;9
051;D06;D02;;2
051;D06;E22;;605
051;D07;D02;;4
051;D07;E22;;612
051;D08;D02;;3
051;D08;E22;;1
051;D09;E22;;4
051;D09;E22;;5
051;D12;D02;;1
051;D14;D02;;22
051;D14;E22;;832
051;D14;E23;;2
051;D15;D02;;1
051;D15;E22;;513
051;D99;D02;;5
051;D99;D02;;46
051;D99;E22;;66
051;D99;E22;;4
051;E17;D02;D01;182
051;E17;D02;E01;198
051;E17;D02;E01;38
051;E17;D02;E01;769
051;E17;D02;E01;11
051;E17;D02;E01;3
051;E17;D02;E02;15
051;E17;D02;E02;3
051;E17;D03;D01;6
051;E17;D03;E01;2
051;E17;E23;D01;38
051;E17;E23;E01;8
051;E17;E23;E01;4
051;E18;D02;;4
051;E18;D02;;2
051;E18;D02;;1
051;E20;D02;;12
051;E20;E22;;12
084;E17;E22;D01;7
084;E17;E22;D01;1
084;E17;E22;D01;2
084;E17;E22;D01;37
084;E17;E22;E02;8
084;E17;E22;E02;1
084;E18;E22;;1
084;E17;E22;D01;6
084;E17;E22;E02;2
084;E17;E22;D01;166
084;E17;E22;E02;5
084;E17;E22;E02;1
084;E17;E22;D01;2
084;E17;E22;D01;144
084;E17;E22;E02;2
084;E17;E23;D01;1
084;E17;E22;D01;1
084;E17;E22;D01;10
084;E17;E22;D01;1
084;E17;E22;D01;4
084;E17;E22;D01;4
084;E17;E22;D01;3
084;E17;E22;D01;52
084;E17;E22;D01;56
084;E17;E22;D01;16
084;E17;E22;D01;3
084;E18;D03;;1
084;E18;D03;;3
084;E18;D03;;1
084;E18;E22;;1
084;E18;E22;;4
084;E18;E22;;1
084;E17;E22;D01;11
084;E17;E22;D01;36
084;E17;E22;D01;2
084;E17;E22;D01;13
084;E17;E22;D01;1
084;E17;D03;D01;1
084;E17;E22;D01;3599
084;E17;E22;D01;10
084;E17;E22;D01;97
084;E17;E22;E02;13
084;E17;E22;E02;2
084;E17;E23;D01;5
084;E17;E22;D01;10
084;E17;E22;E02;2
084;E17;E22;D01;49
084;E17;E22;D01;1
084;E17;E22;E02;3
084;E17;E22;D01;1
084;E18;E22;;1
084;E17;E22;D01;4
084;E17;E22;D01;56
084;E17;E22;D01;19
084;E18;E22;;102
084;E17;E22;D01;44
084;E18;E22;;2
084;E18;E22;;4
084;E17;E22;D01;13
084;D02;D02;;120
084;D02;D02;;6
084;D04;E22;;102
084;D05;E22;;1
084;D06;E22;;99
084;D06;E22;;17
084;D07;E22;;99
084;D07;E22;;18
084;D09;E22;;1
084;D14;D02;;6
084;D14;E22;;21
084;D15;E22;;102
084;D99;D02;;169
084;D99;D02;;102
084;E17;D02;D01;13
084;E17;D02;E01;51
084;E17;D02;E01;124
084;E17;D02;E02;1
084;E17;D03;D01;1
084;E17;E23;D01;2
084;E18;D02;;1
084;E20;D02;;6
084;E20;E22;;4
085;E17;E22;D01;2
085;E17;E22;D01;1
085;E17;E22;D01;10
085;E17;E22;E02;1
085;E17;E22;D01;27
085;E17;E22;E02;2
085;E17;E22;D01;1941
085;E17;E22;D01;10
085;E17;E22;D01;99
085;E17;E22;E02;7
085;E17;E22;E02;4
085;E17;E23;D01;1
085;E18;E22;;1
085;E17;E22;D01;1
085;E17;E22;D01;19
085;E17;E22;D01;3
085;E17;E22;D01;1
085;E17;E22;D01;41
085;E17;E22;D01;1
085;E17;E22;D01;9
085;E18;E22;;1
085;E17;E22;D01;1
085;E17;E22;D01;46
085;E17;E22;D01;1
085;E17;E22;D01;44
085;E17;E22;D01;1
085;E17;E22;D01;38
085;E17;E22;D01;1
085;E17;E22;D01;3
085;E17;E22;E02;1
085;E17;E22;D01;3
085;E18;E22;;1
085;E18;E22;;1
085;E17;E22;D01;5
085;E17;E22;D01;10
085;E17;E22;D01;1
085;E17;E22;D01;1
085;E17;E23;D01;1
085;E17;E22;D01;2
085;E17;E22;D01;1
085;E17;E22;D01;1
085;E17;E22;D01;67
085;E17;E22;D01;3
085;E17;E22;D01;3
085;E17;E22;D01;1
085;E17;E22;D01;15
085;E17;E22;D01;1
085;E17;E22;E02;1
085;E17;E22;D01;78
085;E17;E22;D01;5
085;E17;E22;E02;2
085;E17;E22;D01;13
085;E17;E23;D01;1
085;E18;E22;;1
085;E17;E22;D01;2
085;E17;E22;D01;32
085;E17;E22;D01;1
085;E17;E22;D01;1
085;E17;E22;D01;10
085;E18;E22;;121
085;E17;E22;D01;16
085;E17;E22;D01;2
085;E18;E22;;4
085;E18;E22;;1
085;E18;E22;;13
085;E17;E22;D01;3
085;E17;E22;D01;1
085;D02;D02;;1
085;D02;D02;;1
085;D04;E22;;121
085;D06;D02;;1
085;D06;E22;;141
085;D07;E22;;141
085;D14;D02;;11
085;D14;E22;;330
085;D15;D02;;1
085;D15;E22;;121
085;D99;D02;;2
085;D99;E22;;12
085;E17;D02;D01;4
085;E17;D02;E01;1
085;E17;D02;E01;6
085;E17;D02;E01;51
085;E17;D02;E02;2
085;E17;D02;E02;1
085;E17;E23;D01;4
085;E18;D02;;1
085;E18;D02;;1
085;E18;D03;;1
085;E20;D02;;3
085;E20;E22;;2
131;E17;D03;D01;24
131;E17;E22;D01;2093
131;E17;E22;D01;37
131;E17;E22;D01;46
131;E17;E22;E01;85
131;E17;E22;E01;2
131;E17;E22;E01;26
131;E17;E22;E02;135
131;E17;E22;E02;1
131;E17;E22;E02;3
131;E18;E22;;7
131;E17;E22;D01;57
131;E17;E22;D01;1
131;E17;E22;D01;5
131;E17;E22;E01;1
131;E17;E22;E01;2
131;E17;E22;D01;26
131;E17;E22;D01;7
131;E17;E22;D01;1
131;E17;D03;D01;1
131;E17;E22;D01;1219
131;E17;E22;D01;16
131;E17;E22;D01;9
131;E17;E22;E01;8
131;E17;E22;E01;4
131;E17;E22;E01;10
131;E17;E22;E02;488
131;E17;E22;E02;9
131;E17;E23;D01;2
131;E17;D03;D01;27
131;E17;E22;D01;5123
131;E17;E22;D01;1
131;E17;E22;D01;27
131;E17;E22;D01;39
131;E17;E22;E01;239
131;E17;E22;E01;9
131;E17;E22;E01;189
131;E17;E22;E02;1137
131;E17;E22;E02;1
131;E17;E22;E02;4
131;E17;E22;E02;20
131;E17;E23;D01;2
131;E18;D03;;1
131;E18;E22;;1
131;E18;E22;;181
131;E18;E22;;1
131;E17;E22;D01;15
131;E18;E22;;1
131;E18;E22;;3
131;E18;E22;;515
131;E18;E22;;3
131;E17;D03;D01;5
131;E17;E22;D01;737
131;E17;E22;D01;20
131;E17;E22;D01;4
131;E17;E22;E01;40
131;E17;E22;E01;3
131;E17;E22;E01;10
131;E17;E22;E02;355
131;E17;E22;E02;1
131;E17;E22;E02;12
131;E17;E22;E02;1
131;E17;E23;E02;1
131;E17;E22;D01;17
131;E17;E22;E01;1
131;E17;D03;D01;2
131;E17;E22;D01;8861
131;E17;E22;D01;31
131;E17;E22;D01;130
131;E17;E22;E01;72
131;E17;E22;E01;17
131;E17;E22;E01;59
131;E17;E22;E02;293
131;E17;E22;E02;7
131;E17;E22;E02;7
131;E17;E22;D01;99
131;E17;E22;E01;1
131;E17;E22;E01;3
131;E17;E22;E02;7
131;E17;E22;E02;1
131;E17;D03;D01;335
131;E17;E22;D01;2347
131;E17;E22;D01;2
131;E17;E22;D01;49
131;E17;E22;D01;32
131;E17;E22;E01;68
131;E17;E22;E01;13
131;E17;E22;E01;18
131;E17;E22;E02;63
131;E17;E22;E02;1
131;E17;E23;D01;4
131;E17;D03;D01;788
131;E17;D03;E01;1
131;E17;E22;D01;269789
131;E17;E22;D01;34
131;E17;E22;D01;2130
131;E17;E22;D01;2
131;E17;E22;D01;1
131;E17;E22;D01;13017
131;E17;E22;D01;1
131;E17;E22;E01;3351
131;E17;E22;E01;2
131;E17;E22;E01;420
131;E17;E22;E01;1433
131;E17;E22;E02;3373
131;E17;E22;E02;137
131;E17;E22;E02;93
131;E17;E22;E02;1
131;E17;E23;D01;141
131;E17;E23;E01;13
131;E17;E23;E01;17
131;E17;E23;E02;1
131;E17;E22;D01;105
131;E17;D03;D01;72
131;E17;E22;D01;3612
131;E17;E22;D01;1
131;E17;E22;D01;71
131;E17;E22;D01;22
131;E17;E22;E01;60
131;E17;E22;E01;35
131;E17;E22;E01;41
131;E17;E22;E02;6
131;E17;E22;E02;1
131;E17;D03;D01;103
131;E17;E22;D01;4210
131;E17;E22;D01;1
131;E17;E22;D01;62
131;E17;E22;D01;65
131;E17;E22;E01;176
131;E17;E22;E01;9
131;E17;E22;E01;13
131;E17;E22;E02;11
131;E17;E22;E02;1
131;E17;E23;D01;7
131;E17;D03;D01;3
131;E17;E22;D01;672
131;E17;E22;D01;6
131;E17;E22;D01;7
131;E17;E22;E01;11
131;E17;E22;E01;21
131;E17;E22;E02;97
131;E17;E22;E02;5
131;E17;D03;D01;1
131;E17;E22;D01;1420
131;E17;E22;D01;10
131;E17;E22;D01;66
131;E17;E22;E01;6
131;E17;E22;E01;1
131;E17;E22;E01;6
131;E17;E22;E02;45
131;E17;E22;E02;2
131;E17;E23;D01;3
131;E17;D03;D01;1
131;E17;E22;E02;28
131;E18;E22;;56
131;E18;E22;;2
131;E17;D03;D01;13
131;E17;E22;D01;853
131;E17;E22;D01;33
131;E17;E22;D01;9
131;E17;E22;E01;57
131;E17;E22;E01;1
131;E17;E22;E01;5
131;E17;E22;E01;9
131;E17;E22;E02;276
131;E17;E22;E02;1
131;E17;E22;E02;3
131;E17;E22;D01;46
131;E17;E22;D01;1
131;E17;E22;E01;3
131;E17;E22;E01;1
131;E17;E22;E02;18
131;E17;D03;D01;13
131;E17;E22;D01;8396
131;E17;E22;D01;3
131;E17;E22;D01;93
131;E17;E22;D01;192
131;E17;E22;E01;148
131;E17;E22;E01;5
131;E17;E22;E01;72
131;E17;E22;E02;88
131;E17;E22;E02;1
131;E17;E22;E02;1
131;E17;E23;D01;3
131;E17;D03;D01;89
131;E17;E22;D01;8283
131;E17;E22;D01;1
131;E17;E22;D01;64
131;E17;E22;D01;235
131;E17;E22;E01;403
131;E17;E22;E01;11
131;E17;E22;E01;118
131;E17;E22;E02;40
131;E17;E22;E02;1
131;E17;E22;E02;1
131;E17;E23;D01;4
131;E18;E22;;1
131;E17;D03;D01;4
131;E17;E22;D01;8164
131;E17;E22;D01;26
131;E17;E22;D01;203
131;E17;E22;D01;581
131;E17;E22;E01;126
131;E17;E22;E01;7
131;E17;E22;E01;56
131;E17;E22;E02;37
131;E17;E22;E02;3
131;E17;E22;E02;1
131;E17;E23;D01;5
131;E17;E23;E01;1
131;E18;D03;;18
131;E18;D03;;3
131;E18;E22;;1
131;E18;E22;;42
131;E18;E22;;5
131;E18;E22;;6
131;E18;E22;;16
131;E18;E22;;1626
131;E18;E22;;2
131;E18;E22;;1
131;E18;E23;;3
131;E18;E23;;3
131;E17;E22;D01;863
131;E17;E22;D01;2
131;E17;E22;D01;38
131;E17;E22;D01;21
131;E17;E22;E01;30
131;E17;E22;E01;3
131;E17;E22;E01;6
131;E17;E22;E02;2
131;E17;E23;D01;1
131;E18;E22;;16
